check_id,query_name,kics_category,platform,cwe,rank,candidate_control,control_title,score,matched_on,DECISION,REVIEWER,NOTES
dd29336b-fe57-445b-a26e-e6aa867ae609,Container Is Privileged,Insecure Configurations,Kubernetes,269,2,CM-3.5,Automated Security Response,0.992,statement|objective|guidance,,,
dd29336b-fe57-445b-a26e-e6aa867ae609,Container Is Privileged,Insecure Configurations,Kubernetes,269,3,CP-9.3,Separate Storage for Critical Information,0.985,statement|objective|guidance,,,
dd29336b-fe57-445b-a26e-e6aa867ae609,Container Is Privileged,Insecure Configurations,Kubernetes,269,4,CM-8.6,Assessed Configurations and Approved Deviations,0.945,statement|objective|guidance,,,
dd29336b-fe57-445b-a26e-e6aa867ae609,Container Is Privileged,Insecure Configurations,Kubernetes,269,5,CM-5,Access Restrictions for Change,0.94,statement|objective|guidance,,,
87065ef8-de9b-40d8-9753-f4a4303e27a4,Container Is Privileged,Insecure Configurations,Terraform,269,1,SC-7.15,Networked Privileged Accesses,1.0,statement|objective|guidance,,,
87065ef8-de9b-40d8-9753-f4a4303e27a4,Container Is Privileged,Insecure Configurations,Terraform,269,2,CM-3.5,Automated Security Response,0.992,statement|objective|guidance,,,
87065ef8-de9b-40d8-9753-f4a4303e27a4,Container Is Privileged,Insecure Configurations,Terraform,269,3,CP-9.3,Separate Storage for Critical Information,0.985,statement|objective|guidance,,,
87065ef8-de9b-40d8-9753-f4a4303e27a4,Container Is Privileged,Insecure Configurations,Terraform,269,4,CM-8.6,Assessed Configurations and Approved Deviations,0.945,statement|objective|guidance,,,
87065ef8-de9b-40d8-9753-f4a4303e27a4,Container Is Privileged,Insecure Configurations,Terraform,269,5,CM-5,Access Restrictions for Change,0.94,statement|objective|guidance,,,
60af03ff-a421-45c8-b214-6741035476fa,Container Resources Limits Undefined,Insecure Configurations,Terraform,400,1,SC-6,Resource Availability,1.0,statement|objective|guidance,,,
60af03ff-a421-45c8-b214-6741035476fa,Container Resources Limits Undefined,Insecure Configurations,Terraform,400,2,SC-5.3,Detection and Monitoring,0.896,statement|objective|guidance,,,
60af03ff-a421-45c8-b214-6741035476fa,Container Resources Limits Undefined,Insecure Configurations,Terraform,400,3,SA-8.5,Efficiently Mediated Access,0.801,guidance,,,
60af03ff-a421-45c8-b214-6741035476fa,Container Resources Limits Undefined,Insecure Configurations,Terraform,400,4,SI-16,Memory Protection,0.732,statement|objective|guidance,,,
60af03ff-a421-45c8-b214-6741035476fa,Container Resources Limits Undefined,Insecure Configurations,Terraform,400,5,CM-8.6,Assessed Configurations and Approved Deviations,0.588,statement|objective|guidance,,,
f922827f-aab6-447c-832a-e1ff63312bd3,Container Runs Unmasked,Insecure Configurations,Kubernetes,1188,1,SI-7.17,Runtime Application Self-protection,1.0,statement|objective|guidance,,,
f922827f-aab6-447c-832a-e1ff63312bd3,Container Runs Unmasked,Insecure Configurations,Kubernetes,1188,2,SI-3.8,Detect Unauthorized Commands,0.956,statement|objective|guidance,,,
f922827f-aab6-447c-832a-e1ff63312bd3,Container Runs Unmasked,Insecure Configurations,Kubernetes,1188,3,SI-7.1,Integrity Checks,0.78,statement|objective|guidance,,,
f922827f-aab6-447c-832a-e1ff63312bd3,Container Runs Unmasked,Insecure Configurations,Kubernetes,1188,4,CM-6,Configuration Settings,0.764,guidance,,,
f922827f-aab6-447c-832a-e1ff63312bd3,Container Runs Unmasked,Insecure Configurations,Kubernetes,1188,5,AU-6.8,Full Text Analysis of Privileged Commands,0.663,statement|objective|guidance,,,
0ad60203-c050-4115-83b6-b94bde92541d,Container Runs Unmasked,Insecure Configurations,Terraform,1188,1,SI-7.17,Runtime Application Self-protection,1.0,statement|objective|guidance,,,
0ad60203-c050-4115-83b6-b94bde92541d,Container Runs Unmasked,Insecure Configurations,Terraform,1188,2,SI-3.8,Detect Unauthorized Commands,0.956,statement|objective|guidance,,,
0ad60203-c050-4115-83b6-b94bde92541d,Container Runs Unmasked,Insecure Configurations,Terraform,1188,3,SI-7.1,Integrity Checks,0.78,statement|objective|guidance,,,
0ad60203-c050-4115-83b6-b94bde92541d,Container Runs Unmasked,Insecure Configurations,Terraform,1188,4,CM-6,Configuration Settings,0.764,guidance,,,
0ad60203-c050-4115-83b6-b94bde92541d,Container Runs Unmasked,Insecure Configurations,Terraform,1188,5,AU-6.8,Full Text Analysis of Privileged Commands,0.663,statement|objective|guidance,,,
19ebaa28-fc86-4a58-bcfa-015c9e22fe40,Containers With Added Capabilities,Insecure Configurations,Kubernetes,269,1,AC-18.4,Restrict Configurations by Users,1.0,statement|objective|guidance,,,
19ebaa28-fc86-4a58-bcfa-015c9e22fe40,Containers With Added Capabilities,Insecure Configurations,Kubernetes,269,2,CM-8.6,Assessed Configurations and Approved Deviations,0.667,statement|objective|guidance,,,
19ebaa28-fc86-4a58-bcfa-015c9e22fe40,Containers With Added Capabilities,Insecure Configurations,Kubernetes,269,3,CM-2.3,Retention of Previous Configurations,0.641,statement|guidance,,,
19ebaa28-fc86-4a58-bcfa-015c9e22fe40,Containers With Added Capabilities,Insecure Configurations,Kubernetes,269,4,SC-23.5,Allowed Certificate Authorities,0.598,objective,,,
19ebaa28-fc86-4a58-bcfa-015c9e22fe40,Containers With Added Capabilities,Insecure Configurations,Kubernetes,269,5,CM-2.6,Development and Test Environments,0.582,guidance,,,
fe771ff7-ba15-4f8f-ad7a-8aa232b49a28,Containers With Added Capabilities,Insecure Configurations,Terraform,269,1,AC-18.4,Restrict Configurations by Users,1.0,statement|objective|guidance,,,
fe771ff7-ba15-4f8f-ad7a-8aa232b49a28,Containers With Added Capabilities,Insecure Configurations,Terraform,269,2,CM-8.6,Assessed Configurations and Approved Deviations,0.667,statement|objective|guidance,,,
fe771ff7-ba15-4f8f-ad7a-8aa232b49a28,Containers With Added Capabilities,Insecure Configurations,Terraform,269,3,CM-2.3,Retention of Previous Configurations,0.641,statement|guidance,,,
fe771ff7-ba15-4f8f-ad7a-8aa232b49a28,Containers With Added Capabilities,Insecure Configurations,Terraform,269,4,SC-23.5,Allowed Certificate Authorities,0.598,objective,,,
fe771ff7-ba15-4f8f-ad7a-8aa232b49a28,Containers With Added Capabilities,Insecure Configurations,Terraform,269,5,CM-2.6,Development and Test Environments,0.582,guidance,,,
235236ee-ad78-4065-bd29-61b061f28ce0,Containers With Sys Admin Capabilities,Insecure Configurations,Kubernetes,250,1,AC-18.4,Restrict Configurations by Users,1.0,statement|objective|guidance,,,
235236ee-ad78-4065-bd29-61b061f28ce0,Containers With Sys Admin Capabilities,Insecure Configurations,Kubernetes,250,2,CM-8.6,Assessed Configurations and Approved Deviations,0.999,statement|objective|guidance,,,
235236ee-ad78-4065-bd29-61b061f28ce0,Containers With Sys Admin Capabilities,Insecure Configurations,Kubernetes,250,3,CM-2.3,Retention of Previous Configurations,0.96,statement|guidance,,,
235236ee-ad78-4065-bd29-61b061f28ce0,Containers With Sys Admin Capabilities,Insecure Configurations,Kubernetes,250,4,CM-2.6,Development and Test Environments,0.871,guidance,,,
235236ee-ad78-4065-bd29-61b061f28ce0,Containers With Sys Admin Capabilities,Insecure Configurations,Kubernetes,250,5,IR-4.9,Dynamic Response Capability,0.794,guidance,,,
3f55386d-75cd-4e9a-ac47-167b26c04724,Containers With Sys Admin Capabilities,Insecure Configurations,Terraform,732,1,AC-18.4,Restrict Configurations by Users,1.0,statement|objective|guidance,,,
3f55386d-75cd-4e9a-ac47-167b26c04724,Containers With Sys Admin Capabilities,Insecure Configurations,Terraform,732,2,CM-8.6,Assessed Configurations and Approved Deviations,0.999,statement|objective|guidance,,,
3f55386d-75cd-4e9a-ac47-167b26c04724,Containers With Sys Admin Capabilities,Insecure Configurations,Terraform,732,3,CM-2.3,Retention of Previous Configurations,0.96,statement|guidance,,,
3f55386d-75cd-4e9a-ac47-167b26c04724,Containers With Sys Admin Capabilities,Insecure Configurations,Terraform,732,4,CM-2.6,Development and Test Environments,0.871,guidance,,,
3f55386d-75cd-4e9a-ac47-167b26c04724,Containers With Sys Admin Capabilities,Insecure Configurations,Terraform,732,5,IR-4.9,Dynamic Response Capability,0.794,guidance,,,
f0d8781f-99bf-4958-9917-d39283b168a0,DB Security Group Has Public Interface,Insecure Configurations,Terraform,668,1,SC-7.28,Connections to Public Networks,1.0,statement|objective|guidance,,,
f0d8781f-99bf-4958-9917-d39283b168a0,DB Security Group Has Public Interface,Insecure Configurations,Terraform,668,2,SC-7.2,Public Access,0.995,,,,
f0d8781f-99bf-4958-9917-d39283b168a0,DB Security Group Has Public Interface,Insecure Configurations,Terraform,668,3,SC-14,Public Access Protections,0.98,,,,
f0d8781f-99bf-4958-9917-d39283b168a0,DB Security Group Has Public Interface,Insecure Configurations,Terraform,668,4,SC-17 a,Public Key Infrastructure Certificates,0.979,statement,,,
f0d8781f-99bf-4958-9917-d39283b168a0,DB Security Group Has Public Interface,Insecure Configurations,Terraform,668,5,SC-17 b,Public Key Infrastructure Certificates,0.932,,,,
dd667399-8d9d-4a8d-bbb4-e49ab53b2f52,DB Security Group Has Public Interface,Insecure Configurations,Crossplane,284,1,SC-7.28,Connections to Public Networks,1.0,statement|objective|guidance,,,
dd667399-8d9d-4a8d-bbb4-e49ab53b2f52,DB Security Group Has Public Interface,Insecure Configurations,Crossplane,284,2,SC-7.2,Public Access,0.995,,,,
dd667399-8d9d-4a8d-bbb4-e49ab53b2f52,DB Security Group Has Public Interface,Insecure Configurations,Crossplane,284,3,SC-14,Public Access Protections,0.98,,,,
dd667399-8d9d-4a8d-bbb4-e49ab53b2f52,DB Security Group Has Public Interface,Insecure Configurations,Crossplane,284,4,SC-17 a,Public Key Infrastructure Certificates,0.979,statement,,,
dd667399-8d9d-4a8d-bbb4-e49ab53b2f52,DB Security Group Has Public Interface,Insecure Configurations,Crossplane,284,5,SC-17 b,Public Key Infrastructure Certificates,0.932,,,,
d2ad057f-0928-41ef-a83c-f59203bb855b,Dashboard Is Enabled,Insecure Configurations,Kubernetes,779,1,SC-18.4,Prevent Automatic Execution,1.0,statement|guidance,,,
d2ad057f-0928-41ef-a83c-f59203bb855b,Dashboard Is Enabled,Insecure Configurations,Kubernetes,779,2,SC-41,Port and I/O Device Access,0.969,guidance,,,
d2ad057f-0928-41ef-a83c-f59203bb855b,Dashboard Is Enabled,Insecure Configurations,Kubernetes,779,3,SC-42.5,Collection Minimization,0.949,statement|objective|guidance,,,
d2ad057f-0928-41ef-a83c-f59203bb855b,Dashboard Is Enabled,Insecure Configurations,Kubernetes,779,4,SC-7.10,Prevent Exfiltration,0.85,statement|guidance,,,
d2ad057f-0928-41ef-a83c-f59203bb855b,Dashboard Is Enabled,Insecure Configurations,Kubernetes,779,5,CM-8.6,Assessed Configurations and Approved Deviations,0.845,statement|objective|guidance,,,
61c3cb8b-0715-47e4-b788-86dde40dd2db,Dashboard Is Enabled,Insecure Configurations,Terraform,779,1,SI-7.1,Integrity Checks,1.0,statement|objective,,,
61c3cb8b-0715-47e4-b788-86dde40dd2db,Dashboard Is Enabled,Insecure Configurations,Terraform,779,2,CM-8.6,Assessed Configurations and Approved Deviations,0.898,statement|objective|guidance,,,
61c3cb8b-0715-47e4-b788-86dde40dd2db,Dashboard Is Enabled,Insecure Configurations,Terraform,779,3,CM-2.3,Retention of Previous Configurations,0.863,statement|guidance,,,
61c3cb8b-0715-47e4-b788-86dde40dd2db,Dashboard Is Enabled,Insecure Configurations,Terraform,779,4,CM-2.6,Development and Test Environments,0.784,guidance,,,
61c3cb8b-0715-47e4-b788-86dde40dd2db,Dashboard Is Enabled,Insecure Configurations,Terraform,779,5,CM-2,Baseline Configuration,0.709,guidance,,,
a4edb7e1-c0e0-4f7f-9d7c-d1b603e81ad5,Databricks Cluster or Job With None Or Insecure Permission(s),Insecure Configurations,Terraform,284,1,SA-8.15,Predicate Permission,1.0,statement|objective|guidance,,,
a4edb7e1-c0e0-4f7f-9d7c-d1b603e81ad5,Databricks Cluster or Job With None Or Insecure Permission(s),Insecure Configurations,Terraform,284,2,CM-6,Configuration Settings,0.797,guidance,,,
a4edb7e1-c0e0-4f7f-9d7c-d1b603e81ad5,Databricks Cluster or Job With None Or Insecure Permission(s),Insecure Configurations,Terraform,284,3,SI-18.2,Data Tags,0.748,guidance,,,
a4edb7e1-c0e0-4f7f-9d7c-d1b603e81ad5,Databricks Cluster or Job With None Or Insecure Permission(s),Insecure Configurations,Terraform,284,4,CA-3.6,Transfer Authorizations,0.702,statement|objective|guidance,,,
a4edb7e1-c0e0-4f7f-9d7c-d1b603e81ad5,Databricks Cluster or Job With None Or Insecure Permission(s),Insecure Configurations,Terraform,284,5,PT-4.1,Tailored Consent,0.674,statement|objective,,,
737a0dd9-0aaa-4145-8118-f01778262b8a,Default Service Account In Use,Insecure Configurations,Terraform,665,1,SA-4.5,"System, Component, and Service Configurations",1.0,statement|objective|guidance,,,
737a0dd9-0aaa-4145-8118-f01778262b8a,Default Service Account In Use,Insecure Configurations,Terraform,665,2,SA-4.5 (b),"System, Component, and Service Configurations",0.934,statement,,,
737a0dd9-0aaa-4145-8118-f01778262b8a,Default Service Account In Use,Insecure Configurations,Terraform,665,3,SC-7.5,Deny by Default — Allow by Exception,0.67,statement|objective|guidance,,,
737a0dd9-0aaa-4145-8118-f01778262b8a,Default Service Account In Use,Insecure Configurations,Terraform,665,4,AC-2,Account Management,0.667,statement|objective|guidance,,,
737a0dd9-0aaa-4145-8118-f01778262b8a,Default Service Account In Use,Insecure Configurations,Terraform,665,5,AC-2 g,Account Management,0.625,statement,,,
5330b503-3319-44ff-9b1c-00ee873f728a,EC2 Group Has Public Interface,Insecure Configurations,Ansible,732,1,SC-7.28,Connections to Public Networks,1.0,statement|objective|guidance,,,
5330b503-3319-44ff-9b1c-00ee873f728a,EC2 Group Has Public Interface,Insecure Configurations,Ansible,732,2,SC-7.2,Public Access,0.995,,,,
5330b503-3319-44ff-9b1c-00ee873f728a,EC2 Group Has Public Interface,Insecure Configurations,Ansible,732,3,SC-14,Public Access Protections,0.98,,,,
5330b503-3319-44ff-9b1c-00ee873f728a,EC2 Group Has Public Interface,Insecure Configurations,Ansible,732,4,SC-17 a,Public Key Infrastructure Certificates,0.979,statement,,,
5330b503-3319-44ff-9b1c-00ee873f728a,EC2 Group Has Public Interface,Insecure Configurations,Ansible,732,5,SC-17 b,Public Key Infrastructure Certificates,0.932,,,,
33f41d31-86b1-46a4-81f7-9c9a671f59ac,ECR Image Tag Not Immutable,Insecure Configurations,CloudFormation,710,1,SI-18.2,Data Tags,1.0,statement|objective|guidance,,,
33f41d31-86b1-46a4-81f7-9c9a671f59ac,ECR Image Tag Not Immutable,Insecure Configurations,CloudFormation,710,2,PT-3.1,Data Tagging,0.944,statement|objective|guidance,,,
33f41d31-86b1-46a4-81f7-9c9a671f59ac,ECR Image Tag Not Immutable,Insecure Configurations,CloudFormation,710,3,CM-8.6,Assessed Configurations and Approved Deviations,0.744,statement|objective|guidance,,,
33f41d31-86b1-46a4-81f7-9c9a671f59ac,ECR Image Tag Not Immutable,Insecure Configurations,CloudFormation,710,4,CM-2.3,Retention of Previous Configurations,0.715,statement|guidance,,,
33f41d31-86b1-46a4-81f7-9c9a671f59ac,ECR Image Tag Not Immutable,Insecure Configurations,CloudFormation,710,5,CM-2.6,Development and Test Environments,0.649,guidance,,,
d1846b12-20c5-4d45-8798-fc35b79268eb,ECR Image Tag Not Immutable,Insecure Configurations,Terraform,710,1,SI-18.2,Data Tags,1.0,statement|objective|guidance,,,
d1846b12-20c5-4d45-8798-fc35b79268eb,ECR Image Tag Not Immutable,Insecure Configurations,Terraform,710,2,PT-3.1,Data Tagging,0.944,statement|objective|guidance,,,
d1846b12-20c5-4d45-8798-fc35b79268eb,ECR Image Tag Not Immutable,Insecure Configurations,Terraform,710,3,CM-8.6,Assessed Configurations and Approved Deviations,0.744,statement|objective|guidance,,,
d1846b12-20c5-4d45-8798-fc35b79268eb,ECR Image Tag Not Immutable,Insecure Configurations,Terraform,710,4,CM-2.3,Retention of Previous Configurations,0.715,statement|guidance,,,
d1846b12-20c5-4d45-8798-fc35b79268eb,ECR Image Tag Not Immutable,Insecure Configurations,Terraform,710,5,CM-2.6,Development and Test Environments,0.649,guidance,,,
60bfbb8a-c72f-467f-a6dd-a46b7d612789,ECR Image Tag Not Immutable,Insecure Configurations,Ansible,710,1,SI-18.2,Data Tags,1.0,statement|objective|guidance,,,
60bfbb8a-c72f-467f-a6dd-a46b7d612789,ECR Image Tag Not Immutable,Insecure Configurations,Ansible,710,2,PT-3.1,Data Tagging,0.944,statement|objective|guidance,,,
60bfbb8a-c72f-467f-a6dd-a46b7d612789,ECR Image Tag Not Immutable,Insecure Configurations,Ansible,710,3,CM-8.6,Assessed Configurations and Approved Deviations,0.744,statement|objective|guidance,,,
60bfbb8a-c72f-467f-a6dd-a46b7d612789,ECR Image Tag Not Immutable,Insecure Configurations,Ansible,710,4,CM-2.3,Retention of Previous Configurations,0.715,statement|guidance,,,
60bfbb8a-c72f-467f-a6dd-a46b7d612789,ECR Image Tag Not Immutable,Insecure Configurations,Ansible,710,5,CM-2.6,Development and Test Environments,0.649,guidance,,,
027a4b7a-8a59-4938-a04f-ed532512cf45,ECS Task Definition Network Mode Not Recommended,Insecure Configurations,CloudFormation,665,1,SC-7.11,Restrict Incoming Communications Traffic,1.0,guidance,,,
027a4b7a-8a59-4938-a04f-ed532512cf45,ECS Task Definition Network Mode Not Recommended,Insecure Configurations,CloudFormation,665,2,SC-7.28,Connections to Public Networks,0.854,statement|objective|guidance,,,
027a4b7a-8a59-4938-a04f-ed532512cf45,ECS Task Definition Network Mode Not Recommended,Insecure Configurations,CloudFormation,665,3,SC-7.26,Classified National Security System Connections,0.799,statement|objective|guidance,,,
027a4b7a-8a59-4938-a04f-ed532512cf45,ECS Task Definition Network Mode Not Recommended,Insecure Configurations,CloudFormation,665,4,SC-7.25,Unclassified National Security System Connections,0.645,statement|objective|guidance,,,
027a4b7a-8a59-4938-a04f-ed532512cf45,ECS Task Definition Network Mode Not Recommended,Insecure Configurations,CloudFormation,665,5,SC-7.27,Unclassified Non-national Security System Connections,0.645,statement|objective|guidance,,,
9f4a9409-9c60-4671-be96-9716dbf63db1,ECS Task Definition Network Mode Not Recommended,Insecure Configurations,Terraform,665,1,SC-7.11,Restrict Incoming Communications Traffic,1.0,guidance,,,
9f4a9409-9c60-4671-be96-9716dbf63db1,ECS Task Definition Network Mode Not Recommended,Insecure Configurations,Terraform,665,2,SC-7.28,Connections to Public Networks,0.854,statement|objective|guidance,,,
